Name,Latitude,Longitude,GHI (w/m2),Temperature(c),Relative Humidity (%),Solar Zenith Angle (Degree),Wind Direction (Degree),Wind Speed (m/s)
Tanquecitos South Acres,27.489718,-99.3797,940,,19.72896957,26.20410003,246.2869568,5.528949738
Tanquecitos South Acres II,27.486961,-99.388178,647,,18.25646973,38.70927516,254.4771271,5.381897926
Tatum city,32.315882,-94.518878,570,,17.82511711,51.55661437,263.918396,5.002111435
Taylor city,30.573273,-97.419107,206,,19.37248039,64.38767331,276.3933105,4.41447258
Taylor Lake Village city,29.576451,-95.056127,114,,24.05605507,77.00493062,293.5341797,3.921821833
Taylor Landing city,29.86418,-94.13484,73,,45.78603745,83.49992958,332.4165039,2.107951164
Teague city,31.629618,-96.280293,283,,38.76122665,71.06860747,328.5151978,1.614961743
Tehuacana town,31.741026,-96.543617,512,,28.77833176,58.32495978,325.284729,1.091707706
Temple city,31.105393,-97.380265,809,,17.77702904,32.68071465,265.3627625,0.776921988
Tenaha town,31.944048,-94.245748,722,,20.82403564,45.4505292,342.313324,0.655145526
Terlingua,29.299095,-103.579537,741,,16.25054932,20.59957778,233.3043823,1.234760761
Terrell city,32.730797,-96.287807,825,,15.43252468,11.98181162,229.2134552,1.55946064
Terrell Hills city,29.477099,-98.447102,880,,15.05942822,15.1410074,231.4532471,1.718722105
Texarkana city,33.448709,-94.081455,955,,15.02868366,26.08119631,234.2362366,1.73642087
Texas City city,29.44745,-94.894173,812,,15.39069271,38.60588557,234.1287689,1.653572321
Texhoma city,36.4937,-101.793764,623,,16.3003521,51.45685655,226.3663025,1.547776699
Texline town,36.376494,-103.018876,403,,19.58465385,64.28372009,207.683075,1.660969257
The Colony city,33.092673,-96.897768,178,,26.1194191,76.89164717,170.0767975,2.441081285
The Hills village,30.346419,-97.986429,71,,90.75679016,83.39416929,159.8214111,2.811741352
The Woodlands,30.173703,-95.513474,273,,82.9535141,70.9750789,155.0323792,2.690966845
Thompsons town,29.4906,-95.630394,494,,72.06364441,58.23900795,148.5673523,2.805654526
Thompsonville,27.260012,-98.784671,697,,59.39891815,45.36607349,141.2712708,3.15538168
Thorndale city,30.613983,-97.206771,862,,48.55196381,32.58722697,136.3694153,3.5578022
Thornton town,31.411133,-96.573857,975,,42.20196915,20.47246892,132.1866302,3.943527699
Thorntonville town,31.578927,-102.922073,1025,,39.556633,11.77261776,129.1800079,4.382033825
Thrall city,30.588253,-97.298202,1009,,38.35534668,14.96424354,128.9520874,4.825626373
Three Rivers city,28.466863,-98.178417,770,,37.78227997,25.96053098,131.055603,5.236937523
Throckmorton town,33.182031,-99.17978,490,,40.09904861,51.35796576,131.7101288,5.86619091
Thunderbird Bay,31.908675,-99.020699,16,,44.77678299,64.18053592,131.3907318,5.936775684
Tierra Bonita,26.272699,-97.827639,787,,38.21272659,38.50376621,131.9358063,5.608539581
Tierra Dorada,26.400653,-98.921262,130,,54.80495071,76.77924176,131.2131042,5.790511608
Tierra Grande,27.703687,-97.571818,7,,69.40570831,88.96347191,130.264679,5.647723675
Tierra Verde,27.761571,-97.717384,5,,95.30804443,83.2931188,157.9634857,5.453976631
Tiki Island village,29.297531,-94.914506,266,,89.31060028,70.88620198,163.1990051,5.210249901
Tilden,28.459855,-98.548677,319,,81.64303589,58.15776588,170.3310852,4.986311913
Timbercreek Canyon village,35.053805,-101.818595,600,,72.87522888,45.28656696,178.985321,4.427114964
Timberwood Park,29.705684,-98.477888,850,,63.73418045,32.49924253,190.5249023,3.664483309
Timpson city,31.90649,-94.397131,967,,55.88586426,20.35192666,203.7518158,2.849279881
Tioga town,33.471571,-96.919041,1023,,49.45879745,11.56981419,218.1129913,2.115722656
Tira town,33.322115,-95.560735,1011,,44.069561,14.79154804,231.7510529,1.484341741
Tivoli,28.46084,-96.89147,248,,39.88108444,25.84206922,244.1720734,0.885339975
Toco city,33.653946,-95.649188,356,,37.80641937,38.40290829,216.9760742,0.79465735
Todd Mission city,30.26123,-95.8298,119,,39.00943756,51.25995715,143.613327,1.631834984
Tolar city,32.389437,-97.919093,8,,46.06998444,64.07815566,128.0814056,2.968088627
Tom Bean city,33.520039,-96.484346,3,,61.63658524,76.66776403,127.2145081,4.108116627
Tomball city,30.097143,-95.619165,72,,96.22959137,83.1967981,166.7489471,1.591127157
Tool city,32.280348,-96.172532,272,,88.79823303,70.80197198,161.2461853,1.071769476
Tornillo,31.43659,-106.103305,490,,79.98603821,58.08121066,146.7516174,0.74865967
Toyah town,31.312498,-103.794612,282,,72.94140625,45.21196947,109.2806473,0.829325795
Tradewinds,27.994992,-97.260176,150,,64.3582077,20.23791267,82.11820984,1.6865201
Travis Ranch,32.802546,-96.475883,191,,67.96634674,32.41670748,85.25498962,1.226209402
Trent town,32.48841,-100.123336,851,,61.65253448,11.37348967,84.31814575,2.166566849
Trenton city,33.429653,-96.339697,1009,,59.67217636,14.62290082,87.05662537,2.696980953
Trinidad city,32.156204,-96.105355,605,,58.81848907,25.72577339,90.05968475,3.222771168
Trinity city,30.944454,-95.373563,744,,59.9325943,38.303297,90.72679138,3.676139355
Trophy Club town,33.003826,-97.189778,487,,63.22093582,51.16283575,91.14014435,4.046552658
Troup city,32.145017,-95.122366,229,,68.2197113,63.97659985,93.45812225,4.263064384
Troy city,31.197369,-97.302206,110,,75.48460388,76.55724534,95.43710327,4.236836433
Tuleta,28.576708,-97.798029,7,,83.46763611,88.71584574,93.01239777,4.015594959
Tulia city,34.537383,-101.774121,36,,84.13344574,83.10517146,70.81590271,3.746052265
Tulsita,28.642329,-97.818052,73,,80.27107239,70.72236128,76.14298248,3.844398022
Turkey city,34.393922,-100.895302,99,,76.64496613,58.00930577,83.11244202,3.937883854
Tuscola city,32.210629,-99.799295,129,,72.58542633,45.14223268,89.17792511,3.925860405
Tye city,32.452284,-99.866611,130,,67.89427185,32.33956191,94.0234375,3.75629425
Tyler city,32.315402,-95.305009,255,,63.51480484,20.13038099,95.66790009,3.510962486
Tynan,28.170752,-97.749177,72,,60.35578156,11.18373092,96.39766693,3.237818718
Uhland city,29.961528,-97.792444,167,,58.615242,14.45828327,96.50015259,2.980540276
Uncertain city,32.706367,-94.127081,519,,58.17438889,25.61161304,95.62448883,2.965973616
Union Grove city,32.579779,-94.909592,229,,59.45252609,38.20492977,95.4899292,3.355196953
Union Valley city,32.932311,-96.247228,144,,62.73802948,51.06662445,98.86539459,3.998173237
Universal City city,29.552042,-98.307352,91,,68.11713409,63.87591385,103.8394928,4.607271194
University Park city,32.85061,-96.793755,18,,74.85824585,76.44775408,107.6369781,4.869882584
Utopia,29.618801,-99.515315,1,,81.46169281,88.59400577,110.3090134,4.74685955
Uvalde city,29.215354,-99.778182,74,,96.96317291,83.01832819,155.5375366,2.930406094
Uvalde Estates,29.169467,-99.832913,56,,90.3890152,70.64739034,154.1094055,2.928594112
Val Verde Park,29.374553,-100.830616,114,,80.7081604,57.94204192,160.8374023,3.089800835
Valentine town,30.588611,-104.495314,147,,70.41213226,45.07732257,163.9949341,3.092717171
Valle Hermoso,26.382268,-98.787117,311,,61.88074875,32.26775076,167.6383057,2.99034214
Valle Verde,27.67972,-99.201016,977,,56.88808441,20.02928218,170.8872986,2.826982498
Valle Vista,26.316046,-98.654655,1028,,55.17162704,11.00062285,171.5404053,2.752600908
Valley Mills city,31.658423,-97.471706,1014,,56.02927399,14.29767767,168.0755615,2.879888296
Valley View city,33.489183,-97.153409,935,,58.24078751,25.49956062,159.2462463,3.46919632
Van Alstyne city,33.420451,-96.579487,797,,61.29773331,38.10780624,146.4568939,4.495780945
Van city,32.524229,-95.637271,554,,65.57264709,50.97134684,139.9187317,5.41420269
Van Horn town,31.040672,-104.834152,238,,70.96363068,63.77614281,136.1092834,5.960419655
Van Vleck,29.02733,-95.880529,87,,77.91923523,76.33935941,134.3862,6.3346591
Vanderbilt,28.820811,-96.609639,13,,84.99059296,88.47366895,135.0314026,6.723635674
Vega city,35.245642,-102.426185,21,,84.13703156,82.93621103,190.121521,4.753533363
Venus town,32.430796,-97.101715,134,,80.13269806,70.57701774,188.4084778,4.387660027
Vernon city,34.147974,-99.300019,332,,75.27937317,57.87936926,183.5850983,4.325212479
Victoria city,28.826673,-96.984822,225,,66.98917389,45.01717714,182.200882,4.556868553
Victoria Vera,26.318088,-98.69296,697,,56.25365448,32.20119983,183.998703,4.902765274
Vidor city,30.128446,-93.995964,701,,50.12612915,19.93455163,187.8820343,5.191192627
Villa del Sol,26.191512,-97.578208,755,,50.8267746,10.82424303,187.8455811,5.368386269
Villa Pancho,25.884202,-97.415366,564,,53.29638672,14.1410623,181.5395966,5.556858063
Villa Verde,26.130021,-97.995679,825,,56.17238235,25.38958506,170.8728027,5.698823929
Villarreal,26.307121,-98.644285,690,,61.58850098,38.01192034,163.7800293,5.624587059
Vinton village,31.960076,-106.5946,407,,70.60345459,50.87701622,154.9654846,5.594784737
Volente village,30.445303,-97.907884,275,,81.07923889,63.67731192,143.4927979,5.816126823
Von Ormy city,29.280191,-98.65567,93,,88.67971802,76.23208699,138.6510925,5.9758358
Waco city,31.559761,-97.188333,7,,92.4233551,88.3547568,139.6797333,5.64412117
Waelder city,29.694369,-97.29719,83,,48.00842667,82.85878888,283.0324402,4.83268261
Wake Village city,33.424049,-94.118707,297,,44.72110748,70.51121464,287.1453247,4.287213802
Waller city,30.062185,-95.92291,527,,36.60500717,57.82124934,290.9514771,3.80254221
Wallis city,29.631653,-96.063736,738,,25.59890366,44.9617432,293.9260559,3.620824575
Walnut Springs city,32.056228,-97.750729,909,,19.07568359,32.13983875,291.0613403,3.296258926
Warren,30.612665,-94.410419,1025,,16.65144348,19.84612197,276.7567139,2.967808723
Warren City city,32.55301,-94.905793,1077,,15.49666405,10.65466735,258.9329834,3.020818949
Waskom city,32.476635,-94.064563,1061,,14.6924715,13.98841885,246.2700348,3.267540693
Watauga city,32.871844,-97.251505,978,,14.29014015,25.28166272,239.8645172,3.341053009
Waxahachie city,32.403576,-96.842818,836,,14.44415474,37.91727669,235.2763672,3.099980831
Weatherford city,32.75495,-97.765919,646,,15.31291294,50.78366263,227.4358826,2.746283293
Webberville village,30.226072,-97.499611,424,,19.7533493,63.57947537,212.829895,2.482613564
Webster city,29.531746,-95.118752,196,,28.81045341,76.12601812,182.7639465,2.743816853
Weimar city,29.700055,-96.777349,17,,36.08274841,88.23744748,153.7516479,3.671751976
Weinert city,33.323401,-99.673674,80,,73.60573578,82.78610159,210.7423401,3.250690699
Weir city,30.675891,-97.592862,288,,54.22554779,70.44997272,238.6317749,3.374248266
Welch,32.930629,-102.125657,516,,36.6299057,57.76764739,259.5805969,3.829515219
Wellington city,34.853802,-100.214092,727,,26.6529026,44.91096428,274.5921631,3.968662739
Wellman city,33.046979,-102.427437,898,,22.83400536,32.08359227,285.3447266,3.754230499
Wells Branch,30.443955,-97.678803,1014,,21.37254143,19.76391797,291.3342896,3.515203953
Wells town,31.491559,-94.94732,1065,,20.44451904,10.49196602,294.581543,3.296721935
Weslaco city,26.15902,-97.987829,1049,,19.95947266,13.83972781,297.8439941,3.052833557
West Alto Bonito,26.314312,-98.663153,966,,19.69367027,25.17576938,301.1765747,2.754359722
West city,31.803296,-97.094147,825,,19.64346504,37.82387629,298.343689,2.414998531
West Columbia city,29.141901,-95.648837,637,,20.17300034,50.69130558,289.4016113,2.166965485
West Lake Hills city,30.292058,-97.808447,419,,23.55540466,63.48266518,277.6544189,1.872695684
West Livingston,30.695766,-95.009675,195,,35.50119019,76.02119309,267.124939,1.425289273
West Odessa,31.838769,-102.499692,17,,41.51541138,88.12175452,244.3869781,1.247300386
West Orange city,30.079165,-93.759871,83,,47.45331955,82.71809552,212.7075958,2.782082558
West Sharyland,26.272299,-98.339707,290,,40.61552429,70.3932503,223.2397614,2.507998943
West Tawakoni city,32.897422,-96.02338,362,,36.19703674,57.71851438,225.6651459,2.420118809
West University Place city,29.715699,-95.432124,714,,33.32374191,44.86477771,218.0816803,2.450889587
Westbrook city,32.357073,-101.013259,880,,30.15893745,32.03238029,208.0760498,2.460443974
Westdale,27.965726,-97.993728,993,,27.72986603,19.68785749,198.1023254,2.597634792
Western Lake,32.621519,-97.816034,1044,,26.83690453,10.33620455,189.5539551,2.817179203
Westlake town,32.98102,-97.203857,1028,,27.3978138,13.69497166,182.4984131,3.03697896
Westminster,33.3649,-96.459817,947,,29.16629601,25.07188599,176.5164185,3.157846928
Weston city,33.326094,-96.664539,730,,32.13417053,37.73172749,169.9309845,3.209956169
Weston Lakes city,29.662757,-95.935245,593,,37.80776978,50.59997564,162.6324463,3.461507559
Westover Hills town,32.743821,-97.412317,374,,47.11670685,63.38692942,152.829361,3.965223312
Westway,31.960081,-106.575473,176,,58.50543976,75.91767225,143.5194702,4.595629692
Westwood Shores,30.937595,-95.325438,17,,68.40068054,88.00772905,139.1051483,5.102755547
Westworth Village city,32.759907,-97.423918,81,,96.71029663,82.65478672,157.481308,3.914961338
Wharton city,29.313678,-96.104404,284,,90.56629181,70.34102461,157.6316223,4.005381107
Wheeler city,35.441115,-100.275228,502,,83.81589508,57.67380545,158.0164795,3.981697559
White Deer town,35.433193,-101.175074,704,,76.81297302,44.82311936,158.6473389,3.849311829
White Oak city,32.531287,-94.856378,868,,70.56719971,31.98611951,157.5995178,3.754079342
White Settlement city,32.755399,-97.460485,980,,66.92593384,19.6178519,153.612854,3.820003271
Whiteface town,33.599563,-102.61337,1032,,64.36488342,10.18744258,147.5805664,4.11636734
Whitehouse city,32.221559,-95.221805,1020,,61.10816574,13.55413355,141.6372223,4.5563097
Whitesboro city,33.661311,-96.902073,943,,56.59506989,24.9699956,136.2676239,5.003531456
Whitewright town,33.510814,-96.395578,807,,53.45070267,37.64084059,133.2739563,5.462108612
Whitney town,31.95202,-97.319266,624,,54.06520462,50.50970541,131.90979,5.913553238
Wichita Falls city,33.907274,-98.529298,411,,59.04936981,63.29232016,133.2619934,6.073992729
Wickett town,31.567325,-103.005948,110,,69.33425903,75.81552806,136.2262115,5.858593941
Wild Peach Village,29.081038,-95.637242,10,,80.73765564,87.89550182,139.0687714,5.64981842
Wildwood,30.526102,-94.445311,81,,96.45627594,82.59612838,163.1451111,4.317218781
Willis city,30.425851,-95.482339,239,,91.09343719,70.29325585,165.5767975,4.002715588
Willow Park city,32.75522,-97.649863,240,,83.63651276,57.63347088,168.8276978,3.932621002
Wills Point city,32.709256,-96.005164,511,,77.07400513,44.78592338,173.8277435,3.759373188
Wilmer city,32.598203,-96.682097,50,,72.31754303,31.94472433,176.2268982,3.467591286
Wilson city,33.31934,-101.727499,969,,69.7365036,19.55380745,174.566925,3.203165054
Wimberley city,29.984806,-98.090552,923,,68.88617706,10.04573426,171.7940063,3.065337896
Windcrest city,29.514751,-98.381972,885,,67.53999329,13.41719916,163.2985229,3.238417387
Windemere,30.457963,-97.66056,645,,64.44419861,24.8700858,148.2924652,3.780591965
Windom town,33.564799,-95.99852,568,,61.77116776,37.55122946,136.5111694,4.400731087
Windthorst town,33.575998,-98.434827,90,,61.32562256,50.42052836,128.788147,4.647933006
Winfield city,33.165788,-95.110481,49,,63.43546677,63.19888511,123.0386353,4.415703773
Wink city,31.754498,-103.154117,8,,69.33413696,75.71481797,120.2414398,4.143460274
Winnie,29.816718,-94.380675,83,,84.21613312,82.54210791,205.3021393,3.360592842
Winnsboro city,32.955768,-95.291089,287,,73.78887939,70.24991044,207.7426758,3.06637907
Winona town,32.492752,-95.172962,507,,62.26185608,57.59745979,208.0177917,2.741877556
Winters city,31.956402,-99.929669,709,,51.17149353,44.75312114,212.0561829,2.279078484
Wixon Valley city,30.763936,-96.319303,873,,43.24432755,31.90810614,223.8721924,1.733249426
Wolfe City city,33.370558,-96.068693,986,,39.44322205,19.49562464,239.5104065,1.092275739
Wolfforth city,33.514596,-102.006659,1038,,36.62406921,9.911127012,268.8372803,0.715398908
Woodbranch city,30.181405,-95.183435,1024,,33.94348145,13.28415566,339.357666,0.956142068
Woodcreek city,30.026732,-98.111329,946,,33.00465775,24.77214727,11.1374054,1.365607262
Woodloch town,30.217223,-95.413207,809,,34.04214096,37.4629124,31.6202507,1.576233983
Woodsboro town,28.237806,-97.32538,625,,36.9756279,50.33248487,57.97261047,1.919444323
Woodson town,33.014931,-99.053429,329,,42.91273499,63.10668292,83.35795593,2.591305971
Woodville town,30.773883,-94.423531,86,,54.67628098,75.61561909,101.9192429,3.404928207
Woodway city,31.498765,-97.231373,20,,70.05373383,87.67670089,114.6428223,4.036436081
Wortham town,31.78968,-96.460999,31,,91.41427612,82.49269636,28.57219696,2.765339375
Wyldwood,30.129884,-97.48003,31,,81.75637054,70.21094234,27.93833542,2.776355743
Wylie city,33.035324,-96.517149,68,,69.69554138,57.56571032,29.66215515,2.726840973
Yantis town,32.930523,-95.576121,480,,57.5829277,44.72463407,37.49590683,2.676897049
Yoakum city,29.293407,-97.146937,712,,46.92623138,31.87616758,47.61309814,2.787019253
Yorktown city,28.982811,-97.505025,982,,39.87652206,19.44319511,52.92861557,2.992670536
Yznaga,26.318777,-97.815301,957,,36.53689575,9.783659369,54.61774445,3.108373165
Zapata,26.902623,-99.261186,861,,35.88898087,13.15499001,57.55711365,3.15866518
Zapata Ranch,26.356972,-97.8243,938,,37.52514267,24.67616913,62.21388626,3.296115637
Zarate,26.319936,-98.636931,802,,41.46525574,37.37590127,67.91793823,3.576334
Zavalla city,31.158416,-94.418013,620,,47.40587997,50.24560214,73.93422699,3.932387829
Zuehl,29.496406,-98.151105,409,,53.95663452,63.01575032,80.30825806,4.167031288
